dataset_iri,dataset_id,title,provider,description,spatial,modified,page,periodicity,start,end,keywords_all
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Tachov_a_jeho_obce,kz2020CZ0327,Volby do zastupitelstev krajů 2020 - výsledky za okres Tachov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3410,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Tachov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Teplice_a_jeho_obce,kz2020CZ0426,Volby do zastupitelstev krajů 2020 - výsledky za okres Teplice a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3509,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Teplice"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Trutnov_a_jeho_obce,kz2020CZ0525,Volby do zastupitelstev krajů 2020 - výsledky za okres Trutnov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3610,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Trutnov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Tabor_a_jeho_obce,kz2020CZ0317,Volby do zastupitelstev krajů 2020 - výsledky za okres Tábor a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3308,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Tábor"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Trebic_a_jeho_obce,kz2020CZ0634,Volby do zastupitelstev krajů 2020 - výsledky za okres Třebíč a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3710,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Třebíč"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Uherske_Hradiste_a_jeho_obce,kz2020CZ0722,Volby do zastupitelstev krajů 2020 - výsledky za okres Uherské Hradiště a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3711,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Uherské Hradiště"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Vsetin_a_jeho_obce,kz2020CZ0723,Volby do zastupitelstev krajů 2020 - výsledky za okres Vsetín a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3810,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Vsetín"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Vyskov_a_jeho_obce,kz2020CZ0646,Volby do zastupitelstev krajů 2020 - výsledky za okres Vyškov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3712,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Vyškov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Zlin_a_jeho_obce,kz2020CZ0724,Volby do zastupitelstev krajů 2020 - výsledky za okres Zlín a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3705,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Zlín"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Znojmo_a_jeho_obce,kz2020CZ0647,Volby do zastupitelstev krajů 2020 - výsledky za okres Znojmo a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3713,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Znojmo"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Usti_nad_Labem_a_jeho_obce,kz2020CZ0427,Volby do zastupitelstev krajů 2020 - výsledky za okres Ústí nad Labem a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3510,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Ústí nad Labem"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Usti_nad_Orlici_a_jeho_obce,kz2020CZ0534,Volby do zastupitelstev krajů 2020 - výsledky za okres Ústí nad Orlicí a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3611,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Ústí nad Orlicí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Ceska_Lipa_a_jeho_obce,kz2020CZ0511,Volby do zastupitelstev krajů 2020 - výsledky za okres Česká Lípa a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3501,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Česká Lípa"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Ceske_Budejovice_a_jeho_obce,kz2020CZ0311,Volby do zastupitelstev krajů 2020 - výsledky za okres České Budějovice a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3301,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres České Budějovice"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Cesky_Krumlov_a_jeho_obce,kz2020CZ0312,Volby do zastupitelstev krajů 2020 - výsledky za okres Český Krumlov a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3302,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Český Krumlov"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Sumperk_a_jeho_obce,kz2020CZ0715,Volby do zastupitelstev krajů 2020 - výsledky za okres Šumperk a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3809,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Šumperk"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_vysledky_za_okres_Zdar_nad_Sazavou_a_jeho_obce,kz2020CZ0635,Volby do zastupitelstev krajů 2020 - výsledky za okres Žďár nad Sázavou a jeho obce,Český statistický úřad,Otevřená data pro volby do zastupitelstev krajů 2020 konané dne 2.10. - 3.10.2020,https://linked.cuzk.cz/resource/ruian/OK/3714,19401.0,https://www.volby.cz/opendata/kz2020/KZ2020_XML.pdf,NEVER,18537.0,18538.0,"volby, výsledky voleb, zastupitelstva krajů, okres Žďár nad Sázavou"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_kraju_2020_ciselniky,kz2020cis,Volby do zastupitelstev krajů 2020 - číselníky,Český statistický úřad,"Obsahuje 6 číselníků: Číselník zastupitelstev v krajích; Číselník okresů, krajů a regionů; Číselník politických stran a politických hnutí, které navrhly kandidáty; Číselník politické příslušnosti kandidátů; Číselník volebních stran; Číselník obcí, městských částí, městských obvodů a volebních okrsků",https://linked.cuzk.cz/resource/ruian/ST/1,18836.0,https://www.volby.cz/opendata/kz2020/KZ2020ciselnikyPopis.pdf,NEVER,18537.0,18538.0,"volby, zastupitelstva krajů, číselníky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_vysledky_cr,kv2022cr,Volby do zastupitelstev obcí 2022 - celkové výsledky za ČR,Český statistický úřad,"XML soubor obsahuje informace za celou ČR: volební účast, zpracované volební okrsky a počty zvolených zastupitelů podle jednotlivých volebních stran. Informace bude prezentována zvlášť pro obecní a městská zastupitelstva a zastupitelstva městské části nebo městského obvodu.",https://linked.cuzk.cz/resource/ruian/ST/1,19264.0,https://www.volby.cz/opendata/kv2022/KV2022_XML.htm,R/PT1S,19258.0,19259.0,"volby, zastupitelstva obcí, výsledky, volební účast, strany, mandáty"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_kandidatu,kv2022kvrk,Volby do zastupitelstev obcí 2022 - registr kandidátů,Český statistický úřad,Registr kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19251.0,https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,R/PT1S,19258.0,19259.0,"volby, kandidáti, registr, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_kandidatu,kv2022kvrk,Volby do zastupitelstev obcí 2022 - registr kandidátů,Český statistický úřad,Registr kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,R/PT1S,19258.0,19259.0,"volby, kandidáti, registr, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volebnich_stran,kv2022kvros,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),Český statistický úřad,Registr volebních stran,https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,R/PT1S,19258.0,19259.0,"volby, volební strany, registr, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volebnich_stran,kv2022kvros,Volby do zastupitelstev obcí 2022 - registr volebních stran (ROS),Český statistický úřad,Registr volebních stran,https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,R/PT1S,19258.0,19259.0,"volby, volební strany, registr, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volenych_zastupitelstev,kv2022kvrzcoco,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),Český statistický úřad,Registr volených zastupitelstev,https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,R/PT1S,19258.0,19259.0,"volby, registr, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_registr_volenych_zastupitelstev,kv2022kvrzcoco,Volby do zastupitelstev obcí 2022 - registr volených zastupitelstev (RZCOCO),Český statistický úřad,Registr volených zastupitelstev,https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022regPopis.htm,R/PT1S,19258.0,19259.0,"volby, registr, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_slozeni_volebnich_stran,kv2022cvssloz,Volby do zastupitelstev obcí 2022 - složení volebních stran,Český statistický úřad,Normalizovaný tvar položky SLOZENI v číselníku volebních stran – vazba na číselník navrhujících stran,https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, strany, vazba, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_slozeni_volebnich_stran,kv2022cvssloz,Volby do zastupitelstev obcí 2022 - složení volebních stran,Český statistický úřad,Normalizovaný tvar položky SLOZENI v číselníku volebních stran – vazba na číselník navrhujících stran,https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, strany, vazba, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_okrsky_T3,kv2022kvt3,Volby do zastupitelstev obcí 2022 - tiskopisy T3 za okrsky,Český statistický úřad,"Počty voličů, vydaných a odevzdaných obálek, platných hlasů, volebních stran",https://linked.cuzk.cz/resource/ruian/ST/1,19260.0,https://www.volby.cz/opendata/kv2022/KV2022_datovaveta.htm,R/PT1S,19258.0,19259.0,"volby, zastupitelstva obcí, voliči, hlasy, strany, okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_vysledky_obce_okres,kv2022obok,Volby do zastupitelstev obcí 2022 - výsledky za obce vybraného okresu,Český statistický úřad,"XML soubor obsahuje Informace o výsledku voleb v obcích ve vybraném okresu: za každou obec v okresu volební účast a zvolení zastupitelé. Číslo okresu je nutné zadat jako parametr 'nuts' a lze ho získat z Číselníku okresů, krajů a regionů",https://linked.cuzk.cz/resource/ruian/ST/1,19264.0,https://www.volby.cz/opendata/kv2022/KV2022_XML.htm,R/PT1S,19258.0,19259.0,"volby, zastupitelstva obcí, výsledky, strany, mandáty"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_okrsky_vysledky,kv2022kvhl,Volby do zastupitelstev obcí 2022 - výsledky za okrsky,Český statistický úřad,Počty hlasů pro strany a jednotlivé kandidáty,https://linked.cuzk.cz/resource/ruian/ST/1,19260.0,https://www.volby.cz/opendata/kv2022/KV2022_datovaveta.htm,R/PT1S,19258.0,19259.0,"volby, zastupitelstva obcí, hlasy, kandidáti, strany, okrsky"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstva_obci_2022_vysledky_obec,kv2022ob,Volby do zastupitelstev obcí 2022 - výsledky za vybranou obec,Český statistický úřad,XML soubor obsahuje informace o výsledku voleb v určitém zastupitelstvu obce: volební účast a zvolení zastupitelé. Číslo zastupitelstva obce je nutné zadat jako parametr 'cislo_obce' a lze ho získat z Registru volených zastupitelstev (RZCOCO),https://linked.cuzk.cz/resource/ruian/ST/1,19264.0,https://www.volby.cz/opendata/kv2022/KV2022_XML.htm,R/PT1S,19258.0,19259.0,"volby, zastupitelstva obcí, výsledky, strany, mandáty"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_druhu_zastupitelstva_obce,kv2022kvdruhz,Volby do zastupitelstev obcí 2022 - číselník druhu zastupitelstva obce,Český statistický úřad,Číselník druhu zastupitelstva obce,https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_druhu_zastupitelstva_obce,kv2022kvdruhz,Volby do zastupitelstev obcí 2022 - číselník druhu zastupitelstva obce,Český statistický úřad,Číselník druhu zastupitelstva obce,https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_navrhujicich_stran,kv2022cns,Volby do zastupitelstev obcí 2022 - číselník navrhujících stran,Český statistický úřad,"Číselník politických stran a politických hnutí, které navrhly kandidáty",https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, strany, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_navrhujicich_stran,kv2022cns,Volby do zastupitelstev obcí 2022 - číselník navrhujících stran,Český statistický úřad,"Číselník politických stran a politických hnutí, které navrhly kandidáty",https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, strany, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_okresu_kraju_regionu,kv2022cnumnuts,"Volby do zastupitelstev obcí 2022 - číselník okresů, krajů a regionů",Český statistický úřad,Kódy a názvy území z číselníků ČSÚ (číselníky 97-101),https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, okresy, kraje, regiony, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_okresu_kraju_regionu,kv2022cnumnuts,"Volby do zastupitelstev obcí 2022 - číselník okresů, krajů a regionů",Český statistický úřad,Kódy a názvy území z číselníků ČSÚ (číselníky 97-101),https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, okresy, kraje, regiony, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_politicke_prislusnosti,kv2022cpp,Volby do zastupitelstev obcí 2022 - číselník politické příslušnosti kandidátů,Český statistický úřad,Číselník politické příslušnosti kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19216.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, strany, zastupitelstva obcí"
https://vdb.czso.cz/pll/eweb/lkod_ld.datova_sada?nazev=Volby_do_zastupitelstev_obci_2022_ciselnik_politicke_prislusnosti,kv2022cpp,Volby do zastupitelstev obcí 2022 - číselník politické příslušnosti kandidátů,Český statistický úřad,Číselník politické příslušnosti kandidátů,https://linked.cuzk.cz/resource/ruian/ST/1,19214.0,https://www.volby.cz/opendata/kv2022/KV2022ciselnikyPopis.htm,R/PT1S,19258.0,19259.0,"volby, číselník, strany, zastupitelstva obcí"
